ear,mar,perclos,pose,yawn_detected,label
0.221607450020225,1.1060977040485962,0,0,1,1
0.2201116726733538,1.0767166956736423,0,0,1,1
0.22208259950171189,1.0686553974648483,0,0,1,1
0.23176138466158724,1.1057195122872883,0,0,1,1
0.2314528061436591,1.065182879209308,0,0,1,1
0.21163391092470532,1.0467845722325064,0,0,1,1
0.21188762175718553,1.1113128922204696,0,0,1,1
0.20913249103942033,1.0870461825664215,0,0,1,1
0.20943123922244722,1.0699115908587613,0,0,1,1
0.21157614947919046,1.0450124028959218,0,0,1,1
0.20793504982005112,1.0782254383759278,0,0,1,1
0.211504735851968,1.0582613294164234,0,0,1,1
0.21857623084746575,1.0365317484195355,0,0,1,1
0.20732398699184534,1.0661119265252768,0,0,1,1
0.23214569835632184,1.0646575869195856,0,0,1,1
0.24372582915027058,1.111809046927044,0,0,1,1
0.2183240945787912,1.0800156400924616,0,0,1,1
0.20220979262985872,1.0809338608980863,0,0,1,1
0.2556985420296869,1.0873274836001536,0,0,1,1
0.23762542507426024,1.0396163973971575,0,0,1,1
0.24064609929106923,1.0659030258787399,0,0,1,1
0.22664401460255285,1.0724395526030426,0,0,1,1
0.20903763798890293,1.1038968085632457,0,0,1,1
0.202429977654,1.0728157078361549,0,0,1,1
0.23086093149479553,1.0416515081686597,0,0,1,1
0.23190133398894153,1.017169361653336,0,0,1,1
0.22332445818065114,1.0742065959343345,0,0,1,1
0.22531006212507898,1.0508598491204897,0,0,1,1
0.22814061711539532,1.0647719407788454,0,0,1,1
0.23532706054156702,1.0426726468524758,0,0,1,1
0.2207219460836489,1.0344120905032117,0,0,1,1
0.2137337541260125,1.0252305579427776,0,0,1,1
0.2184908573422678,1.0441512772329322,0,0,1,1
0.22151664080630723,1.0559051922974227,0,0,1,1
0.21764957471183083,1.091734448745486,0,0,1,1
0.22039096856599336,1.0611075211450636,0,0,1,1
0.19735227151043863,1.0900787326626573,1,0,1,1
0.20476273929204866,1.0652873064461998,0,0,1,1
0.21486656104809554,1.1177833429062176,0,0,1,1
0.21846106277004773,1.0435509340511733,0,0,1,1
0.19685780699560743,1.0409430192569178,1,0,1,1
0.23627845369704015,1.0643187747740337,0,0,1,1
0.22377159038662356,1.0669506763528527,0,0,1,1
0.22858298023528684,1.0414850255187067,0,0,1,1
0.20986295571443134,1.039267202032019,0,0,1,1
0.19779813154694675,1.0944719153322848,1,0,1,1
0.21078125707389145,1.0573895498201893,0,0,1,1
0.1851832599121736,1.0322558273023852,1,0,1,1
0.20420528573964272,1.0923364925278918,0,0,1,1
